Date,Campaign name,Cost (EUR),Impressions,Clicks (all),Post reactions,Post comments,Post shares,Post Saves,Page likes,Three-second video views,Engagement
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"9,22",1598,40,5,,,,,354,5
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"5,53",652,60,11,1,1,,,292,13
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"3,59",459,7,1,,,,,90,1
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,13,2095,44,1,,,,,221,1
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"8,62",927,87,10,,,1,,409,11
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"6,39",913,61,10,1,,,,377,11
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"8,95",641,17,8,,,1,,207,9
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"13,37",2337,23,,,,,,39,0
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"5,45",593,49,9,,,,,216,9
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"5,21",799,21,3,,,,,168,3
2025-12-09,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"3,39",457,14,4,,,,,133,4
2025-12-09,BODYHOUSE_Trafic_IG_National,"10,93",1818,134,5,,,,1,712,5
2025-12-10,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"31,82",7049,48,23,1,,,,3319,24
2025-12-10,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,16",2151,23,64,,,,,1210,64
2025-12-10,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,16,3127,25,23,,,1,,1626,24
2025-12-10,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"18,98",3415,46,44,1,,1,,1720,46
2025-12-10,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,68",2597,26,71,,,1,,1526,72
2025-12-10,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"18,63",4335,69,55,,,1,,2142,56
2025-12-10,BODYHOUSE_Engagment_IG_Ville_SALAISE,"19,13",3499,49,16,,,,,1847,16
2025-12-10,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"31,86",10392,146,31,,,,2,3781,31
2025-12-10,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"32,26",11285,111,20,,1,,,4094,21
2025-12-10,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"13,19",5458,72,10,,,,,2288,10
2025-12-10,BODYHOUSE_Engagment_META_Ville_LYON,"17,69",7933,127,27,,,,,3267,27
2025-12-10,BODYHOUSE_Engagment_META_Ville_Montelimar,"16,6",6583,128,15,1,,,1,2630,16
2025-12-10,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"9,87",7143,10,,,,,,333,0
2025-12-10,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,82",7710,6,1,,,,,,1
2025-12-10,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,72",7086,7,2,,,,,226,2
2025-12-10,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,23",3034,6,,,,,,169,0
2025-12-10,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"2,84",2303,16,1,,,,,258,1
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,20,3205,64,18,,,2,,626,20
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"4,83",343,16,14,,,,,106,14
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"7,4",908,22,5,,,,,222,5
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"14,8",1869,74,1,,,,,207,1
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"9,45",619,26,12,,,2,1,190,14
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"8,38",1000,77,14,,1,,,469,15
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,51",453,18,3,,,,,141,3
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"13,54",2149,28,2,,,,,49,2
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"6,44",492,20,9,,,,,149,9
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"10,09",1622,28,9,,,,,342,9
2025-12-10,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"8,33",947,31,5,,,,,246,5
2025-12-10,BODYHOUSE_Trafic_IG_National,"26,73",3849,299,45,,,2,,1456,47
2025-12-11,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"39,66",8985,54,24,,,1,,4329,25
2025-12-11,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"14,46",2997,42,70,,,,,1675,70
2025-12-11,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"21,06",4157,43,26,,,1,,2095,27
2025-12-11,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"20,4",3417,48,41,1,,2,,1648,44
2025-12-11,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,86",2782,60,70,,,,,1632,70
2025-12-11,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"21,82",5211,54,46,,,1,,2152,47
2025-12-11,BODYHOUSE_Engagment_IG_Ville_SALAISE,"20,33",3868,55,26,,,1,,2022,27
2025-12-11,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"31,04",9359,148,39,,,,,3571,39
2025-12-11,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"30,38",10465,100,22,,,,,3692,22
2025-12-11,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"12,4",5113,53,13,,,,,1986,13
2025-12-11,BODYHOUSE_Engagment_META_Ville_LYON,"16,58",7122,96,26,,,2,1,2853,28
2025-12-11,BODYHOUSE_Engagment_META_Ville_Montelimar,"16,36",6036,89,8,,,,,2606,8
2025-12-11,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"9,77",6862,11,2,,,,,325,2
2025-12-11,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,75",7515,8,1,,,,,14,1
2025-12-11,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,46",6666,5,,,,,,194,0
2025-12-11,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,21",2883,7,,,,,,146,0
2025-12-11,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"3,57",2807,12,1,,,,,321,1
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"33,13",4930,93,21,1,,3,,1015,25
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"7,05",574,20,20,,,1,,190,21
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"10,96",1416,29,10,,,,,353,10
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"13,25",2058,51,3,,,,,217,3
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"10,3",722,36,16,,,,,236,16
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"7,26",950,74,9,,,,1,407,9
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"11,29",528,10,3,,,,,169,3
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"14,05",1899,35,2,,,,,56,2
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"7,04",512,25,15,,,2,,179,17
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"14,72",2305,52,8,,2,,,523,10
2025-12-11,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"11,19",1283,32,5,,,,,292,5
2025-12-11,BODYHOUSE_Trafic_IG_National,"35,3",5327,389,52,,1,1,,2005,54
2025-12-12,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"38,26",8442,61,46,1,,,,3960,47
2025-12-12,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"12,88",2631,32,61,,,1,,1543,62
2025-12-12,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"21,06",4035,38,28,,,1,,1972,29
2025-12-12,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"18,66",3100,41,27,,,1,,1413,28
2025-12-12,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,39",2274,26,51,,,1,,941,52
2025-12-12,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"18,91",3739,56,34,,,2,,1657,36
2025-12-12,BODYHOUSE_Engagment_IG_Ville_SALAISE,"20,4",3092,36,34,1,,,,1610,35
2025-12-12,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"33,81",9611,170,32,1,,,1,3612,33
2025-12-12,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"33,04",10013,91,26,,,1,,3726,27
2025-12-12,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"13,38",4786,79,21,,1,,,2005,22
2025-12-12,BODYHOUSE_Engagment_META_Ville_LYON,"18,55",7110,94,20,,1,,,2929,21
2025-12-12,BODYHOUSE_Engagment_META_Ville_Montelimar,"16,48",5239,84,17,,,,,2247,17
2025-12-12,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"9,87",6567,10,1,,,,,245,1
2025-12-12,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,89",7149,9,1,,,,,7,1
2025-12-12,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,57",6450,4,2,,,,,223,2
2025-12-12,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,39",2890,8,1,,,,,158,1
2025-12-12,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"3,07",2400,26,6,,,,,483,6
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"26,15",3752,77,20,,,1,,753,21
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"7,67",480,16,14,,,,1,152,14
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"10,3",1385,34,2,1,,2,,291,5
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"12,32",2381,33,6,,,,,92,6
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"11,32",662,26,10,,,3,,208,13
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"6,64",834,66,9,1,,1,,371,11
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"11,32",493,12,5,,,1,,170,6
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"14,32",1405,38,1,,,,,168,1
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"7,66",501,17,17,,,,1,154,17
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"14,09",1994,39,9,,1,,,404,10
2025-12-12,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"10,43",1124,47,8,,,,1,264,8
2025-12-12,BODYHOUSE_Trafic_IG_National,"42,57",6680,470,55,,,4,,2579,59
2025-12-13,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"42,95",8735,74,65,1,,1,,5240,67
2025-12-13,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"12,08",2251,18,46,,,,,1320,46
2025-12-13,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"20,92",4112,24,20,,,,,1830,20
2025-12-13,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"22,64",3867,53,46,,,,,1994,46
2025-12-13,BODYHOUSE_Engagment_IG_Ville_NÎMES,"17,93",2454,23,50,1,,1,,1168,52
2025-12-13,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"23,28",4486,55,43,,,,,1735,43
2025-12-13,BODYHOUSE_Engagment_IG_Ville_SALAISE,"22,28",3641,46,34,,,,,1817,34
2025-12-13,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"35,15",10374,156,25,,,,1,3894,25
2025-12-13,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"34,46",11063,114,20,,1,,1,3915,21
2025-12-13,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"14,67",5338,64,12,,,,,2277,12
2025-12-13,BODYHOUSE_Engagment_META_Ville_LYON,"19,3",7875,137,28,,,,,3101,28
2025-12-13,BODYHOUSE_Engagment_META_Ville_Montelimar,"18,63",6487,134,15,,,,,2686,15
2025-12-13,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"10,61",7043,15,2,,,,,310,2
2025-12-13,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"10,7",7838,12,1,,,,,7,1
2025-12-13,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"7,17",7286,8,2,,,,,235,2
2025-12-13,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,65",3184,1,,,,,,167,0
2025-12-13,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"3,48",2494,24,5,,,,,594,5
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"26,19",3689,79,15,,,2,1,817,17
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"7,54",507,19,9,,,1,,168,10
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,95",1320,29,6,,,1,,296,7
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"16,58",2843,63,7,,,,1,307,7
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"10,19",708,27,17,,,,,225,17
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"7,11",916,53,12,,,2,,381,14
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"11,88",534,14,9,1,1,,1,174,11
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"15,62",1088,60,1,,,,,239,1
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"7,81",566,22,15,1,,,,184,16
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"13,52",1966,36,10,,,1,,470,11
2025-12-13,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"10,41",1202,43,4,1,,,,282,5
2025-12-13,BODYHOUSE_Trafic_IG_National,"33,25",5036,541,63,,,6,,2185,69
2025-12-14,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"21,87",3928,46,37,,,1,,1885,38
2025-12-14,BODYHOUSE_Engagment_IG_Ville_NÎMES,"17,18",2694,30,49,1,1,2,,1430,53
2025-12-14,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"22,32",4901,65,31,,,,,1789,31
2025-12-14,BODYHOUSE_Engagment_IG_Ville_SALAISE,"20,5",4098,57,24,,,2,,2081,26
2025-12-14,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"35,09",11686,170,37,,,,,4464,37
2025-12-14,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"35,63",12601,118,28,,,,,4656,28
2025-12-14,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"14,16",5645,82,27,1,1,,1,2547,29
2025-12-14,BODYHOUSE_Engagment_META_Ville_LYON,"20,32",9117,137,24,,1,,,3600,25
2025-12-14,BODYHOUSE_Engagment_META_Ville_Montelimar,"18,47",7926,140,10,,,,1,3174,10
2025-12-14,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"11,46",8206,17,2,,,,,343,2
2025-12-14,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"11,16",8754,10,,,,,,23,0
2025-12-14,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"7,39",8451,9,2,,,,,285,2
2025-12-14,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,71",3618,10,,,,,,181,0
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"8,6",582,22,17,,,,,175,17
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"13,34",3884,42,2,,,,,66,2
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"11,76",836,35,22,,,1,,274,23
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"6,96",1065,67,15,,,,,466,15
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,11,611,11,4,,,,,187,4
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"13,91",1325,48,1,,,,,225,1
2025-12-14,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"7,75",551,21,12,,,,,160,12
2025-12-15,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"42,55",10804,74,92,,,,,6178,92
2025-12-15,BODYHOUSE_Engagement_IG_Ville_BIGANOS,12,2309,21,44,,,,,1358,44
2025-12-15,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"20,99",4293,25,34,,,,,2084,34
2025-12-15,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"18,16",3338,47,40,,,2,,1627,42
2025-12-15,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,93",2603,22,36,,,1,,1304,37
2025-12-15,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"20,54",4984,53,55,,,1,,1894,56
2025-12-15,BODYHOUSE_Engagment_IG_Ville_SALAISE,20,3916,57,19,,,,,1900,19
2025-12-15,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"33,07",11298,151,18,1,,2,1,4269,21
2025-12-15,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"33,5",11766,125,25,,,,,4427,25
2025-12-15,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"13,48",5344,81,24,,,,,2345,24
2025-12-15,BODYHOUSE_Engagment_META_Ville_LYON,"18,54",8538,107,21,,,1,,3283,22
2025-12-15,BODYHOUSE_Engagment_META_Ville_Montelimar,"15,78",7403,94,14,,,,,2732,14
2025-12-15,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"10,2",7683,11,2,,,,,394,2
2025-12-15,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"10,2",8444,9,1,,,,,5,1
2025-12-15,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,45",7582,6,,,,,,259,0
2025-12-15,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,25",3246,2,,,,,,145,0
2025-12-15,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"3,36",2670,36,9,,,1,,732,10
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"23,02",3672,56,15,1,,1,,784,17
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"7,34",525,23,13,,,,,187,13
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"7,97",1336,18,3,,,,,276,3
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"11,37",2834,52,3,,,,,468,3
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"11,45",787,35,17,,,,,247,17
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"7,52",933,80,14,1,,1,1,408,16
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"11,54",618,18,3,,,,,187,3
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"13,07",1459,41,,,,,,272,0
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"8,31",596,28,11,,,,,203,11
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"11,99",2172,38,10,,,1,,470,11
2025-12-15,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,63",1230,34,3,,,,,254,3
2025-12-15,BODYHOUSE_Trafic_IG_National,"36,16",6909,568,106,,,6,,2809,112
2025-12-16,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"39,9",9616,58,80,,,,,5183,80
2025-12-16,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"15,95",2960,30,71,,,,,1541,71
2025-12-16,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"21,38",4414,29,41,,,,,2046,41
2025-12-16,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"20,95",3770,35,44,,,1,,1846,45
2025-12-16,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,53",2657,25,39,,,,,1439,39
2025-12-16,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"20,2",5045,48,38,,,1,,1821,39
2025-12-16,BODYHOUSE_Engagment_IG_Ville_SALAISE,"19,43",3957,44,20,,,1,,1935,21
2025-12-16,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"33,34",10921,196,34,,,,1,4335,34
2025-12-16,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"31,94",11283,102,29,1,1,,,4123,31
2025-12-16,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"13,27",5210,61,10,,,,,2340,10
2025-12-16,BODYHOUSE_Engagment_META_Ville_LYON,"18,39",8536,98,30,,,,1,3302,30
2025-12-16,BODYHOUSE_Engagment_META_Ville_Montelimar,"18,36",8885,116,21,,,,,3107,21
2025-12-16,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"9,8",7478,15,2,,,,,387,2
2025-12-16,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,92",8158,16,,,,,,17,0
2025-12-16,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,36",7170,4,1,,,,,247,1
2025-12-16,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,23",2937,5,,,,,,33,0
2025-12-16,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"3,77",2838,33,5,,,,,625,5
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"28,17",4092,91,14,1,,,,834,15
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"7,15",564,32,14,,,1,,180,15
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"12,27",1912,37,5,,,1,,405,6
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"16,25",3358,92,11,,,2,,750,13
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"9,76",679,24,15,,,1,,201,16
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"6,82",933,79,12,1,,1,,405,14
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"10,61",657,20,3,,,,,185,3
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"12,72",1406,46,1,,,,,252,1
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"7,1",551,24,11,,,1,,193,12
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"15,02",2609,40,5,,,1,,488,6
2025-12-16,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"11,52",1353,32,4,,,,,278,4
2025-12-16,BODYHOUSE_Trafic_IG_National,"34,98",6372,505,86,,,9,1,2529,95
2025-12-17,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"40,87",9677,85,61,1,1,1,,5010,64
2025-12-17,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"13,59",2850,29,42,,,1,,1663,43
2025-12-17,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"20,99",4515,30,31,,,1,,2083,32
2025-12-17,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"19,14",3235,43,31,,1,1,,1631,33
2025-12-17,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,87",2781,21,33,,,1,,1464,34
2025-12-17,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"19,02",4757,60,31,,,,,1762,31
2025-12-17,BODYHOUSE_Engagment_IG_Ville_SALAISE,"20,03",4077,50,17,,,1,,2060,18
2025-12-17,BODYHOUSE_Engagment_META_Ville_AVIGNON(NORD),"31,13",10005,121,24,,1,1,,3859,26
2025-12-17,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"31,07",10837,120,32,,1,,1,3921,33
2025-12-17,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"12,45",4716,63,16,,,,,2053,16
2025-12-17,BODYHOUSE_Engagment_META_Ville_LYON,"16,9",7516,107,27,,,1,,2891,28
2025-12-17,BODYHOUSE_Engagment_META_Ville_Montelimar,"15,27",7260,97,14,,,,,2408,14
2025-12-17,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"9,51",7292,20,1,,,,,429,1
2025-12-17,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,49",7602,7,2,,,,,3,2
2025-12-17,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,27",7261,13,3,,,,,250,3
2025-12-17,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,1",2732,5,,,,,,2,0
2025-12-17,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"3,65",3048,28,5,,,,,645,5
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"28,33",4496,88,23,1,,,1,907,24
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),7,499,25,10,,,1,,149,11
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"11,31",1942,42,5,,,,,381,5
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"12,78",2758,82,5,,,1,,607,6
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"10,63",815,37,10,,,1,,262,11
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"5,01",838,45,10,1,,1,,362,12
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"10,09",577,12,6,,,,,155,6
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"11,83",1075,35,1,,,,,183,1
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"6,93",507,23,8,1,,,1,173,9
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"15,38",2568,50,14,,,,,539,14
2025-12-17,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"10,51",1396,39,7,,,,,311,7
2025-12-17,BODYHOUSE_Trafic_IG_National,"35,37",6469,421,97,,,4,,2522,101
2025-12-18,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"29,39",6542,46,35,,,1,,3312,36
2025-12-18,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"9,08",1821,24,20,,,,,1068,20
2025-12-18,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"14,43",2880,26,19,,,1,,1308,20
2025-12-18,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"17,8",3187,32,21,,,,,1560,21
2025-12-18,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,33",2632,25,37,,,,,1347,37
2025-12-18,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"19,37",4173,46,28,,,,,1488,28
